,Date,Model Name,Parameters,Evaluation Name,Threshold,Result
729,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 200",Recall,Threshold: 0.2,0.958413957
1081,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Extra Trees,"Number of Trees: 75, Max Depth of Trees: 100",Recall,Threshold: 0.2,0.958223632
1455,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Extra Trees,"Number of Trees: 75, Max Depth of Trees: 200",Recall,Threshold: 0.2,0.958223632
1103,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Extra Trees,"Number of Trees: 75, Max Depth of Trees: 50",Recall,Threshold: 0.2,0.958191911
4224,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Bagging,"Estimators: 30, Samples: 50",Recall,Threshold: 0.5,0.957998434
7722,2013-12-22 00:00:00 - 2014-06-20 00:00:00,K Nearest Neighbors,K Neighbors: 20,Recall,Threshold: 0.5,0.957708049
1367,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Extra Trees,"Number of Trees: 25, Max Depth of Trees: 50",Recall,Threshold: 0.2,0.957430611
1339,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Extra Trees,"Number of Trees: 5, Max Depth of Trees: 20",Recall,Threshold: 0.3,0.956796193
1436,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Extra Trees,"Number of Trees: 5, Max Depth of Trees: 100",Recall,Threshold: 0.02,0.95666931
1439,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Extra Trees,"Number of Trees: 5, Max Depth of Trees: 100",Recall,Threshold: 0.05,0.95666931
1442,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Extra Trees,"Number of Trees: 5, Max Depth of Trees: 100",Recall,Threshold: 0.1,0.95666931
1445,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Extra Trees,"Number of Trees: 5, Max Depth of Trees: 100",Recall,Threshold: 0.01,0.95666931
7257,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Extra Trees,"Number of Trees: 25, Max Depth of Trees: 50",Recall,Threshold: 0.3,0.956343793
7810,2013-12-22 00:00:00 - 2014-06-20 00:00:00,K Nearest Neighbors,K Neighbors: 10,Recall,Threshold: 0.5,0.956343793
1433,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Extra Trees,"Number of Trees: 5, Max Depth of Trees: 100",Recall,Threshold: 0.2,0.956034893
3121,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Extra Trees,"Number of Trees: 25, Max Depth of Trees: 100",Recall,Threshold: 0.3,0.955505587
3275,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Extra Trees,"Number of Trees: 25, Max Depth of Trees: 200",Recall,Threshold: 0.3,0.955437449
6707,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 50",Recall,Threshold: 0.3,0.954979536
5435,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Support Vector Machines,C value: 1.0,Precision,Threshold: 0.5,0.953959484
6971,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Extra Trees,"Number of Trees: 75, Max Depth of Trees: 100",Recall,Threshold: 0.3,0.95361528
6993,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Extra Trees,"Number of Trees: 75, Max Depth of Trees: 50",Recall,Threshold: 0.3,0.95361528
7345,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Extra Trees,"Number of Trees: 75, Max Depth of Trees: 200",Recall,Threshold: 0.3,0.95361528
1147,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Extra Trees,"Number of Trees: 25, Max Depth of Trees: 100",Recall,Threshold: 0.2,0.953592387
946,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Random Forests,"Number of Trees: 75, Max Depth of Trees: 5",Recall,Threshold: 0.5,0.953528945
3341,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Extra Trees,"Number of Trees: 25, Max Depth of Trees: 50",Recall,Threshold: 0.3,0.953325157
1216,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Extra Trees,"Number of Trees: 5, Max Depth of Trees: 50",Recall,Threshold: 0.02,0.952386994
1219,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Extra Trees,"Number of Trees: 5, Max Depth of Trees: 50",Recall,Threshold: 0.05,0.952386994
1225,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Extra Trees,"Number of Trees: 5, Max Depth of Trees: 50",Recall,Threshold: 0.01,0.952386994
1222,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Extra Trees,"Number of Trees: 5, Max Depth of Trees: 50",Recall,Threshold: 0.1,0.952355274
7037,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Extra Trees,"Number of Trees: 25, Max Depth of Trees: 100",Recall,Threshold: 0.3,0.952251023
4004,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Bagging,"Estimators: 50, Samples: 100",Recall,Threshold: 0.5,0.952186637
3894,2012-12-27 00:00:00 - 2013-06-25 00:00:00,K Nearest Neighbors,K Neighbors: 10,Recall,Threshold: 0.5,0.952098664
1213,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Extra Trees,"Number of Trees: 5, Max Depth of Trees: 50",Recall,Threshold: 0.2,0.951879461
4532,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Ada Boosting,"Estimators: 30, Learning Rate: 1.0",Recall,Threshold: 0.5,0.951609579
1128,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Extra Trees,"Number of Trees: 5, Max Depth of Trees: 200",Recall,Threshold: 0.02,0.951403648
1131,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Extra Trees,"Number of Trees: 5, Max Depth of Trees: 200",Recall,Threshold: 0.05,0.951403648
1134,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Extra Trees,"Number of Trees: 5, Max Depth of Trees: 200",Recall,Threshold: 0.1,0.951403648
1137,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Extra Trees,"Number of Trees: 5, Max Depth of Trees: 200",Recall,Threshold: 0.01,0.951403648
4356,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Ada Boosting,"Estimators: 10, Learning Rate: 1.0",Recall,Threshold: 0.5,0.95132105
1125,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Extra Trees,"Number of Trees: 5, Max Depth of Trees: 200",Recall,Threshold: 0.2,0.95111816
6666,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Random Forests,"Number of Trees: 75, Max Depth of Trees: 20",Recall,Threshold: 0.5,0.950886767
7349,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Support Vector Machines,C value: 1.5,Precision,Threshold: 0.5,0.95
5786,2012-06-30 00:00:00 - 2012-12-27 00:00:00,K Nearest Neighbors,K Neighbors: 50,Recall,Threshold: 0.5,0.949713532
2090,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 10, Samples: 10",Recall,Threshold: 0.5,0.949032434
4617,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Random Forests,"Number of Trees: 75, Max Depth of Trees: 100",Recall,Threshold: 0.3,0.948435761
7191,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Extra Trees,"Number of Trees: 25, Max Depth of Trees: 200",Recall,Threshold: 0.3,0.948158254
4991,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Random Forests,"Number of Trees: 75, Max Depth of Trees: 200",Recall,Threshold: 0.3,0.948106014
4639,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Random Forests,"Number of Trees: 75, Max Depth of Trees: 50",Recall,Threshold: 0.3,0.948023577
836,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 5",Recall,Threshold: 0.5,0.948009516
2222,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 10, Samples: 100",Recall,Threshold: 0.5,0.947533388
594,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Ada Boosting,"Estimators: 10, Learning Rate: 0.5",Recall,Threshold: 0.5,0.947375099
2002,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 10, Samples: 500",Recall,Threshold: 0.5,0.945898065
3278,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Extra Trees,"Number of Trees: 5, Max Depth of Trees: 20",Recall,Threshold: 0.5,0.945761788
4859,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 20",Recall,Threshold: 0.3,0.94559169
4246,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Bagging,"Estimators: 50, Samples: 500",Recall,Threshold: 0.5,0.944849759
5849,2012-06-30 00:00:00 - 2012-12-27 00:00:00,K Nearest Neighbors,K Neighbors: 5,Recall,Threshold: 0.3,0.94480854
5400,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Support Vector Machines,C value: 1.5,Precision,Threshold: 0.05,0.944110577
5397,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Support Vector Machines,C value: 1.5,Precision,Threshold: 0.02,0.942956349
1516,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Support Vector Machines,C value: 1.2,Precision,Threshold: 0.3,0.942579228
4837,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Random Forests,"Number of Trees: 25, Max Depth of Trees: 200",Recall,Threshold: 0.3,0.942335435
5406,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Support Vector Machines,C value: 1.5,Precision,Threshold: 0.01,0.942172073
5394,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Support Vector Machines,C value: 1.5,Precision,Threshold: 0.2,0.942028986
4026,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Bagging,"Estimators: 10, Samples: 50",Recall,Threshold: 0.5,0.94142863
5403,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Support Vector Machines,C value: 1.5,Precision,Threshold: 0.1,0.941340782
264,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Bagging,"Estimators: 10, Samples: 100",Recall,Threshold: 0.5,0.941284695
2750,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Random Forests,"Number of Trees: 75, Max Depth of Trees: 20",Recall,Threshold: 0.5,0.940787681
5918,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Bagging,"Estimators: 10, Samples: 500",Recall,Threshold: 0.5,0.939972715
19,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Bagging,"Estimators: 5, Samples: 50",Recall,Threshold: 0.3,0.939127676
4903,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Random Forests,"Number of Trees: 25, Max Depth of Trees: 50",Recall,Threshold: 0.3,0.938996744
6732,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Random Forests,"Number of Trees: 25, Max Depth of Trees: 20",Recall,Threshold: 0.5,0.938608458
4683,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Random Forests,"Number of Trees: 25, Max Depth of Trees: 100",Recall,Threshold: 0.3,0.937966283
6619,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 200",Recall,Threshold: 0.3,0.937244202
7370,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Support Vector Machines,C value: 1.2,Recall,Threshold: 0.5,0.937244202
4092,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Bagging,"Estimators: 50, Samples: 50",Recall,Threshold: 0.5,0.936770949
4133,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Bagging,"Estimators: 5, Samples: 100",Recall,Threshold: 0.3,0.936688512
4158,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Bagging,"Estimators: 30, Samples: 500",Recall,Threshold: 0.5,0.936647294
5387,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Extra Trees,"Number of Trees: 75, Max Depth of Trees: 200",Recall,Threshold: 0.3,0.935245868
2703,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 200",Recall,Threshold: 0.3,0.935200327
5013,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Extra Trees,"Number of Trees: 75, Max Depth of Trees: 100",Recall,Threshold: 0.3,0.934833684
5104,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Extra Trees,"Number of Trees: 75, Max Depth of Trees: 20",Recall,Threshold: 0.5,0.934833684
3011,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 100",Recall,Threshold: 0.3,0.934791496
217,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Bagging,"Estimators: 5, Samples: 100",Recall,Threshold: 0.3,0.934781919
6927,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 100",Recall,Threshold: 0.3,0.934515689
2816,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Random Forests,"Number of Trees: 25, Max Depth of Trees: 20",Recall,Threshold: 0.5,0.934314527
5035,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Extra Trees,"Number of Trees: 75, Max Depth of Trees: 50",Recall,Threshold: 0.3,0.934174189
2791,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 50",Recall,Threshold: 0.3,0.932338512
4221,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Bagging,"Estimators: 5, Samples: 500",Recall,Threshold: 0.3,0.931494992
2112,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 5, Samples: 10",Recall,Threshold: 0.5,0.929953666
305,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Bagging,"Estimators: 5, Samples: 500",Recall,Threshold: 0.3,0.929135607
7015,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Extra Trees,"Number of Trees: 5, Max Depth of Trees: 200",Recall,Threshold: 0.3,0.929058663
1500,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Support Vector Machines,C value: 1.2,Precision,Threshold: 0.2,0.928858776
1933,2013-06-25 00:00:00 - 2013-12-22 00:00:00,K Nearest Neighbors,K Neighbors: 5,Recall,Threshold: 0.3,0.928406027
5764,2012-06-30 00:00:00 - 2012-12-27 00:00:00,K Nearest Neighbors,K Neighbors: 20,Recall,Threshold: 0.5,0.928279955
4180,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Bagging,"Estimators: 10, Samples: 100",Recall,Threshold: 0.5,0.927826553
5170,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Extra Trees,"Number of Trees: 25, Max Depth of Trees: 20",Recall,Threshold: 0.5,0.927744116
5079,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Extra Trees,"Number of Trees: 25, Max Depth of Trees: 100",Recall,Threshold: 0.3,0.927167058
3187,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Extra Trees,"Number of Trees: 5, Max Depth of Trees: 50",Recall,Threshold: 0.3,0.926887435
5233,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Extra Trees,"Number of Trees: 25, Max Depth of Trees: 200",Recall,Threshold: 0.3,0.925765632
3099,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Extra Trees,"Number of Trees: 5, Max Depth of Trees: 200",Recall,Threshold: 0.3,0.924843282
5299,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Extra Trees,"Number of Trees: 25, Max Depth of Trees: 50",Recall,Threshold: 0.3,0.92452908
1075,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Random Forests,"Number of Trees: 75, Max Depth of Trees: 200",Recall,Threshold: 0.3,0.924250595
22,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Bagging,"Estimators: 50, Samples: 10",Recall,Threshold: 0.5,0.923996828
943,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 20",Recall,Threshold: 0.3,0.922886598
723,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Random Forests,"Number of Trees: 75, Max Depth of Trees: 50",Recall,Threshold: 0.3,0.921966693
701,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Random Forests,"Number of Trees: 75, Max Depth of Trees: 100",Recall,Threshold: 0.3,0.920761301
5454,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Support Vector Machines,C value: 1.0,Precision,Threshold: 0.3,0.920545746
3407,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Extra Trees,"Number of Trees: 5, Max Depth of Trees: 100",Recall,Threshold: 0.3,0.920005451
7323,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Extra Trees,"Number of Trees: 5, Max Depth of Trees: 100",Recall,Threshold: 0.3,0.919508868
7571,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Decision Trees,Max Depth of Trees: 20,Recall,Threshold: 0.2,0.919508868
7574,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Decision Trees,Max Depth of Trees: 20,Recall,Threshold: 0.02,0.919508868
7577,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Decision Trees,Max Depth of Trees: 20,Recall,Threshold: 0.05,0.919508868
7580,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Decision Trees,Max Depth of Trees: 20,Recall,Threshold: 0.1,0.919508868
7583,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Decision Trees,Max Depth of Trees: 20,Recall,Threshold: 0.01,0.919508868
7103,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Extra Trees,"Number of Trees: 5, Max Depth of Trees: 50",Recall,Threshold: 0.3,0.918144611
7392,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Support Vector Machines,C value: 1.0,Recall,Threshold: 0.5,0.918144611
1826,2013-06-25 00:00:00 - 2013-12-22 00:00:00,K Nearest Neighbors,K Neighbors: 100,Recall,Threshold: 0.5,0.915590801
7587,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Decision Trees,Max Depth of Trees: 20,Recall,Threshold: 0.3,0.915416098
1012,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Random Forests,"Number of Trees: 25, Max Depth of Trees: 5",Recall,Threshold: 0.5,0.914861221
1560,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Support Vector Machines,C value: 2.0,Precision,Threshold: 0.3,0.914285714
987,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Random Forests,"Number of Trees: 25, Max Depth of Trees: 50",Recall,Threshold: 0.3,0.913846154
1509,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Support Vector Machines,C value: 1.2,Precision,Threshold: 0.1,0.913133899
921,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Random Forests,"Number of Trees: 25, Max Depth of Trees: 200",Recall,Threshold: 0.3,0.912831086
767,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Random Forests,"Number of Trees: 25, Max Depth of Trees: 100",Recall,Threshold: 0.3,0.909944489
352,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Ada Boosting,"Estimators: 30, Learning Rate: 0.5",Recall,Threshold: 0.5,0.909532117
308,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Bagging,"Estimators: 30, Samples: 50",Recall,Threshold: 0.5,0.909119746
3960,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Bagging,"Estimators: 10, Samples: 500",Recall,Threshold: 0.5,0.90837146
1097,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Extra Trees,"Number of Trees: 75, Max Depth of Trees: 100",Recall,Threshold: 0.3,0.90778747
5438,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Support Vector Machines,C value: 1.0,Precision,Threshold: 0.2,0.906869949
1506,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Support Vector Machines,C value: 1.2,Precision,Threshold: 0.05,0.906062339
5852,2012-06-30 00:00:00 - 2012-12-27 00:00:00,K Nearest Neighbors,K Neighbors: 10,Recall,Threshold: 0.5,0.905815919
1471,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Extra Trees,"Number of Trees: 75, Max Depth of Trees: 200",Recall,Threshold: 0.3,0.905789056
6798,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 20",Recall,Threshold: 0.5,0.904502046
1503,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Support Vector Machines,C value: 1.2,Precision,Threshold: 0.02,0.904131785
1512,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Support Vector Machines,C value: 1.2,Precision,Threshold: 0.01,0.903093601
1672,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Decision Trees,Max Depth of Trees: 5,Recall,Threshold: 0.5,0.9029659
1317,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Extra Trees,"Number of Trees: 25, Max Depth of Trees: 200",Recall,Threshold: 0.3,0.902807296
1119,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Extra Trees,"Number of Trees: 75, Max Depth of Trees: 50",Recall,Threshold: 0.3,0.902775575
4661,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 200",Recall,Threshold: 0.3,0.902477227
6930,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Random Forests,"Number of Trees: 75, Max Depth of Trees: 200",Recall,Threshold: 0.5,0.901773533
1870,2013-06-25 00:00:00 - 2013-12-22 00:00:00,K Nearest Neighbors,K Neighbors: 50,Recall,Threshold: 0.5,0.900459952
1383,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Extra Trees,"Number of Trees: 25, Max Depth of Trees: 50",Recall,Threshold: 0.3,0.899286281
2882,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 20",Recall,Threshold: 0.5,0.897928591
4969,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 100",Recall,Threshold: 0.3,0.896582993
6556,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Random Forests,"Number of Trees: 75, Max Depth of Trees: 100",Recall,Threshold: 0.5,0.896316508
572,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Ada Boosting,"Estimators: 50, Learning Rate: 1.0",Recall,Threshold: 0.5,0.89630452
3499,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Support Vector Machines,C value: 2.0,Precision,Threshold: 0.5,0.896275531
6160,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Bagging,"Estimators: 5, Samples: 500",Recall,Threshold: 0.5,0.894952251
1163,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Extra Trees,"Number of Trees: 25, Max Depth of Trees: 100",Recall,Threshold: 0.3,0.89481364
660,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Ada Boosting,"Estimators: 100, Learning Rate: 1.0",Recall,Threshold: 0.5,0.894623315
4749,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 50",Recall,Threshold: 0.3,0.894192325
5447,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Support Vector Machines,C value: 1.0,Precision,Threshold: 0.1,0.893670183
6578,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Random Forests,"Number of Trees: 75, Max Depth of Trees: 50",Recall,Threshold: 0.5,0.893587995
1544,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Support Vector Machines,C value: 2.0,Precision,Threshold: 0.2,0.893360618
396,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Ada Boosting,"Estimators: 200, Learning Rate: 1.0",Recall,Threshold: 0.5,0.893291039
6622,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Random Forests,"Number of Trees: 25, Max Depth of Trees: 100",Recall,Threshold: 0.5,0.892223738
7788,2013-12-22 00:00:00 - 2014-06-20 00:00:00,K Nearest Neighbors,K Neighbors: 5,Recall,Threshold: 0.5,0.892223738
7368,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Support Vector Machines,C value: 1.5,Precision,Threshold: 0.3,0.892063492
2156,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 5, Samples: 100",Recall,Threshold: 0.5,0.891319161
6072,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Bagging,"Estimators: 5, Samples: 100",Recall,Threshold: 0.5,0.890859482
6842,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Random Forests,"Number of Trees: 25, Max Depth of Trees: 50",Recall,Threshold: 0.5,0.890859482
550,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Ada Boosting,"Estimators: 50, Learning Rate: 0.5",Recall,Threshold: 0.5,0.890658208
6776,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Random Forests,"Number of Trees: 25, Max Depth of Trees: 200",Recall,Threshold: 0.5,0.889495225
